-0.167847, 0.061035, -0.381470 
-0.186920, 0.045776, -0.698090 
-0.185966, 0.064850, -0.889778 
-0.261545, 0.018120, -0.941992 
-0.272453, -0.001669, -0.843823
-0.272453, -0.001669, -0.843823
-0.372186, 0.059783, -0.922784 
-0.462245, 0.136390, -1.012523 
-0.484013, 0.117552, -1.125603 
-0.500339, 0.103422, -1.118860 
-0.512583, 0.077567, -1.037510 
-0.567543, 0.134469, -1.037532 
-0.593504, 0.177146, -1.083324 
-0.536681, 0.239671, -1.148187 
-0.509322, 0.271306, -1.196833 
-0.504062, 0.218738, -1.233318 
-0.561152, 0.148795, -1.108094 
-0.603969, 0.142114, -1.120988 
-0.559789, 0.167620, -1.222210 
-0.526653, 0.217268, -1.328645 
-0.456025, 0.223986, -1.393212 
-0.433571, 0.137472, -1.441638 
-0.447249, 0.011551, -1.249075 
-0.488025, -0.052372, -1.135170
-0.518606, -0.054538, -1.187071
-0.480507, 0.035391, -1.241256 
-0.482451, 0.087578, -1.266635
-0.468650, 0.050425, -1.224634
-0.519334, -0.007958, -1.086323
-0.572606, 0.024549, -1.043624
-0.582042, 0.109965, -1.164187
-0.573861, 0.189285, -1.224093
-0.567725, 0.264034, -1.253763
-0.532605, 0.167508, -1.260757
-0.506265, 0.064596, -1.174449
-0.517028, 0.078964, -1.140236
-0.555618, 0.166035, -1.206130
-0.523525, 0.185561, -1.225032
-0.499455, 0.215465, -1.284985
-0.481403, 0.237893, -1.223138
-0.528899, 0.269972, -1.069941
-0.549262, 0.263514, -1.046597
-0.564534, 0.289188, -1.166417
-0.499695, 0.277927, -1.271541
-0.557877, 0.299998, -1.319867
-0.570995, 0.240257, -1.386629
-0.580834, 0.088640, -1.299371
-0.588214, 0.020704, -1.264445
-0.532713, -0.014990, -1.299286
-0.536864, 0.049793, -1.355934
-0.509459, 0.128897, -1.398421
-0.488906, 0.035638, -1.430285
-0.488750, 0.041987, -1.271078
-0.534409, 0.077267, -1.182190
-0.522877, 0.134244, -1.283371
-0.514228, 0.222753, -1.343998
-0.461965, 0.243359, -1.374210
-0.438026, 0.182519, -1.366351
-0.420073, 0.106372, -1.299421
-0.421866, 0.140814, -1.203448
-0.453729, 0.166646, -1.192503
-0.447108, 0.186019, -1.260588
-0.426884, 0.170032, -1.296393
-0.426974, 0.142783, -1.369023
-0.396525, 0.122346, -1.255649
-0.434723, 0.030724, -1.094325
-0.478630, -0.037992, -1.217472
-0.511560, -0.013235, -1.294574
-0.459964, 0.081626, -1.352400
-0.482302, 0.122255, -1.349993
-0.529573, 0.106950, -1.256636
-0.529573, 0.106950, -1.256636
-0.503991, 0.095471, -1.278170
-0.515323, 0.178415, -1.309580
-0.493304, 0.240623, -1.302619
-0.446272, 0.272020, -1.327917
-0.410998, 0.265050, -1.270596
-0.399801, 0.183529, -1.044500
-0.376145, 0.122388, -1.012257
-0.388920, 0.198602, -1.079627
-0.337466, 0.240504, -1.160672
-0.298876, 0.241414, -1.145162
-0.224157, 0.196319, -1.072495
-0.259671, 0.254051, -0.926441
-0.332082, 0.282091, -0.954230
-0.340614, 0.287862, -1.081884
-0.377531, 0.307449, -1.192883
-0.359442, 0.261105, -1.245614
-0.391652, 0.195828, -1.224128
-0.370033, 0.116354, -1.101201
-0.399595, 0.178818, -1.100559
-0.421767, 0.164631, -1.145854
-0.392619, 0.199767, -1.210342
-0.386017, 0.195602, -1.258709
-0.381065, 0.116184, -1.188172
-0.453646, 0.056620, -1.043717
-0.462305, 0.088242, -1.026928
-0.468799, 0.127216, -1.105890
-0.412634, 0.263259, -1.165111
-0.385770, 0.350032, -1.209526
-0.426656, 0.323559, -1.120768
-0.457321, 0.303705, -0.977905
-0.480320, 0.334590, -1.069122
-0.482310, 0.388272, -1.183311
-0.438027, 0.428533, -1.299471
-0.420073, 0.397694, -1.417108
-0.406607, 0.328788, -1.383265
-0.442285, 0.246591, -1.251072
-0.423266, 0.276496, -1.212962
-0.500555, 0.283666, -1.260674
-0.558522, 0.273785, -1.311716
-0.525703, 0.266374, -1.365257
-0.470571, 0.215039, -1.374895
-0.490257, 0.146020, -1.275312
-0.443987, 0.140033, -1.246401
-0.439802, 0.181319, -1.316270
-0.421404, 0.242800, -1.383931
-0.407606, 0.288912, -1.388901
-0.397257, 0.292978, -1.331592
-0.435272, 0.204475, -1.197059
-0.463783, 0.229650, -1.126676
-0.439390, 0.233273, -1.226477
-0.421095, 0.205472, -1.225033
-0.422633, 0.260916, -1.208692
-0.469563, 0.241463, -1.120142
-0.520019, 0.120062, -0.977436
-0.496826, 0.181599, -0.946700
-0.509948, 0.181976, -1.030459
-0.489273, 0.166999, -1.184832
-0.519542, 0.140508, -1.254835
-0.511727, 0.105381, -1.246302
-0.521124, 0.109554, -1.102573
-0.558690, 0.112683, -0.994777
-0.525829, 0.130288, -1.112293
-0.531701, 0.204528, -1.246207
-0.536105, 0.275466, -1.300866
-0.554667, 0.313411, -1.326602
-0.568588, 0.265576, -1.147539
-0.533252, 0.275476, -1.120054
-0.506751, 0.191348, -1.160475
-0.471616, 0.158770, -1.221308
-0.475782, 0.210630, -1.266933
-0.356837, 0.219008, -1.255376
-0.374439, 0.210032, -1.200931
-0.402900, 0.203301, -1.129580
-0.378469, 0.182993, -1.167620
-0.360145, 0.244056, -1.180891
-0.270109, 0.198301, -1.236620
-0.278876, 0.209761, -1.247900
-0.331227, 0.218356, -1.164807
-0.370491, 0.209543, -1.117746
-0.415197, 0.218193, -1.174003
-0.479245, 0.255197, -1.200937
-0.496762, 0.313468, -1.297431
-0.494642, 0.326654, -1.308767
-0.523570, 0.229732, -1.256233
-0.545265, 0.172299, -1.186316
-0.561537, 0.190259, -1.194912
-0.497446, 0.234247, -1.277654
-0.403602, 0.251979, -1.324451
-0.348478, 0.143208, -1.359550
-0.322394, 0.076889, -1.218026
-0.333348, 0.088184, -1.142402
-0.372081, 0.157691, -1.177236
-0.355355, 0.133527, -1.264397
-0.342810, 0.145921, -1.314508
-0.363919, 0.155217, -1.367351
-0.440786, 0.116413, -1.269654
-0.498436, 0.072051, -1.211640
-0.465380, 0.069297, -1.274941
-0.486364, 0.158784, -1.337675
-0.502102, 0.225900, -1.384726
-0.468129, 0.260978, -1.404756
-0.427391, 0.195733, -1.328225
-0.473131, 0.162059, -1.209792
-0.476919, 0.091026, -1.136226
-0.495018, 0.114046, -1.157345
-0.493334, 0.192346, -1.218961
-0.446294, 0.129001, -1.295690
-0.456791, 0.096751, -1.307461
-0.479922, 0.072563, -1.178960
-0.482012, 0.084940, -1.128361
-0.514097, 0.155258, -1.136188
-0.492384, 0.177478, -1.248869
-0.445582, 0.178885, -1.302863
-0.471516, 0.149423, -1.236547
-0.552001, 0.127326, -1.125774
-0.581847, 0.156529, -1.180024
-0.558456, 0.193691, -1.281746
-0.495136, 0.221562, -1.358038
-0.462905, 0.227207, -1.354222
-0.408214, 0.170405, -1.244548
-0.397713, 0.188839, -1.116517
-0.405096, 0.263700, -1.188340
-0.380116, 0.350363, -1.242207
-0.407157, 0.323807, -1.358901
-0.442697, 0.303890, -1.385387
-0.438834, 0.273694, -1.328957
-0.438834, 0.273694, -1.328957
-0.438834, 0.273694, -1.328957
-0.451196, 0.357859, -1.393446
-0.445209, 0.390464, -1.396037
-0.455977, 0.323366, -1.382721
-0.494570, 0.288301, -1.281181
-0.508257, 0.216226, -1.205027
-0.533781, 0.177428, -1.163170
-0.507147, 0.148330, -1.253847
-0.517689, 0.172282, -1.367631
-0.525596, 0.113953, -1.376676
-0.531526, 0.024430, -1.352941
-0.597009, -0.042713, -1.197811
-0.585086, 0.013742, -1.127240
-0.560885, 0.056083, -1.135347
-0.512216, 0.103097, -1.202463
-0.460456, 0.199393, -1.252799
-0.406377, 0.256356, -1.305810
-0.381077, 0.238044, -1.147204
-0.407878, 0.270085, -1.074026
-0.336426, 0.324634, -1.064919
-0.313355, 0.350287, -1.195418
-0.296051, 0.384786, -1.339068
-0.328850, 0.319107, -1.339995
-0.383967, 0.239330, -1.279654
-0.410045, 0.225274, -1.234399
-0.414345, 0.229991, -1.322528
-0.417571, 0.248787, -1.373365
-0.419989, 0.247625, -1.426753
-0.467580, 0.200978, -1.405758
-0.457497, 0.104957, -1.298459
-0.572004, 0.063459, -1.294279
-0.596850, 0.062853, -1.336920
-0.584966, 0.123434, -1.384160
-0.530278, 0.153610, -1.373813
-0.489261, 0.130467, -1.259242
-0.473757, 0.158885, -1.127537
-0.568941, 0.134423, -1.044017
-0.579294, 0.146593, -1.042412
-0.556540, 0.125204, -1.086985
-0.478441, 0.109162, -1.166191
-0.480901, 0.051354, -1.240854
-0.482746, 0.007998, -1.235816
-0.453612, 0.021257, -1.094709
-0.355468, 0.076978, -1.110949
-0.342895, 0.134027, -1.153646
-0.318206, 0.176814, -1.155152
-0.299690, 0.269940, -1.141022
-0.362097, 0.217714, -1.069390
-0.485195, 0.163285, -0.985148
-0.547002, 0.137723, -1.089813
-0.425510, 0.133810, -1.153053
-0.410685, 0.176651, -1.246259
-0.399567, 0.193524, -1.300905
-0.360710, 0.145143, -1.265596
-0.392603, 0.169892, -1.162820
-0.386005, 0.249489, -1.223067
-0.396315, 0.293929, -1.237735
-0.388789, 0.281482, -1.248736
-0.444180, 0.272146, -1.272245
-0.516240, 0.219369, -1.137289
-0.509251, 0.134009, -1.081849
-0.488749, 0.131024, -1.177598
-0.473374, 0.250856, -1.249409
-0.477100, 0.294954, -1.226974
-0.495154, 0.312768, -1.271183
-0.539213, 0.295611, -1.151751
-0.541739, 0.252226, -1.092695
-0.558892, 0.265463, -1.155215
-0.510722, 0.275391, -1.278398
-0.474594, 0.298096, -1.355527
-0.432239, 0.299866, -1.367598
-0.430991, 0.270676, -1.407168
-0.414796, 0.233525, -1.314775
-0.417909, 0.190402, -1.260740
-0.374467, 0.203837, -1.296507
-0.418179, 0.229172, -1.338591
-0.466222, 0.263431, -1.354895
-0.502254, 0.197574, -1.290830
-0.514020, 0.148180, -1.120710
-0.477068, 0.172170, -1.069414
-0.495130, 0.220680, -1.137754
-0.493418, 0.287581, -1.219527
-0.446357, 0.353015, -1.265597
-0.395803, 0.356314, -1.254374
-0.373146, 0.343529, -1.093368
-0.386671, 0.333941, -1.064167
-0.381556, 0.311491, -1.149077
-0.347202, 0.325171, -1.243278
-0.412990, 0.320172, -1.313928
-0.477589, 0.240129, -1.260104
-0.541297, 0.134320, -1.143442
-0.604337, 0.115999, -1.223793
-0.529547, 0.178552, -1.329832
-0.503972, 0.225467, -1.409361
-0.530567, 0.214876, -1.453749
-0.581030, 0.161157, -1.395488
-0.557843, 0.120868, -1.229721
-0.509935, 0.105910, -1.242726
-0.535039, 0.170985, -1.252479
-0.508091, 0.250309, -1.290311
-0.457362, 0.248767, -1.303427
-0.449833, 0.308646, -1.328522
-0.444186, 0.231484, -1.210015
-0.409434, 0.204131, -1.182169
-0.352852, 0.168357, -1.222320
-0.340933, 0.263597, -1.221916
-0.316735, 0.273991, -1.328424
-0.313845, 0.236011, -1.362529
-0.311678, 0.238044, -1.220261
-0.355829, 0.239568, -1.098301
-0.388942, 0.286487, -1.128902
-0.398518, 0.367453, -1.212887
-0.451476, 0.382402, -1.230100
-0.445419, 0.256284, -1.288786
-0.471393, 0.146436, -1.210730
-0.475615, 0.109827, -1.152188
-0.433005, 0.158664, -1.215093
-0.355272, 0.180033, -1.262272
-0.296971, 0.211319, -1.343433
-0.299022, 0.234783, -1.328009
-0.361596, 0.176087, -1.133336
-0.378008, 0.193101, -1.094143
-0.359800, 0.221119, -1.141042
-0.346144, 0.257392, -1.221992
-0.396937, 0.193044, -1.252187
-0.419773, 0.144783, -1.290093
-0.436900, 0.154364, -1.165934
-0.434487, 0.192067, -1.072815
-0.478453, 0.189826, -1.079269
-0.450392, 0.233923, -1.129886
-0.444606, 0.205959, -1.183108
-0.455525, 0.139211, -1.207766
-0.463714, 0.073891, -1.149965
-0.454597, 0.040159, -1.106614
-0.432500, 0.106413, -1.135136
-0.431187, 0.140845, -1.232822
-0.399684, 0.212445, -1.336604
-0.391316, 0.205110, -1.353405
-0.385040, 0.123315, -1.274453
-0.319297, 0.061969, -1.184722
-0.331026, 0.061735, -1.254752
-0.370340, 0.153113, -1.276757
-0.369307, 0.160611, -1.339038
-0.383792, 0.227270, -1.370489
-0.379397, 0.155194, -1.287266
-0.391359, 0.116395, -1.179073
-0.354555, 0.224626, -1.189480
-0.311692, 0.305798, -1.243062
-0.325322, 0.320901, -1.298508
-0.366062, 0.255935, -1.324833
-0.366099, 0.191951, -1.207248
-0.411903, 0.174481, -1.164835
-0.430998, 0.115602, -1.209320
-0.445319, 0.208772, -1.318977
-0.349248, 0.248132, -1.324926
-0.292453, 0.292910, -1.314129
-0.341410, 0.128130, -1.183961
-0.341410, 0.128130, -1.183961
-0.408646, 0.187650, -1.269441
-0.413296, 0.217032, -1.379327
-0.432042, 0.330620, -1.431223
-0.430843, 0.400553, -1.378593
-0.490979, 0.300415, -1.201792
-0.551340, 0.255829, -0.992896
-0.520316, 0.191872, -0.988813
-0.451272, 0.220198, -1.062044
-0.399489, 0.287219, -1.162744
-0.345393, 0.291708, -1.238269
-0.442151, 0.218781, -1.203360
-0.529977, 0.164086, -1.070367
-0.504294, 0.184099, -1.123210
-0.530809, 0.229627, -1.193359
-0.520177, 0.263773, -1.322266
-0.496944, 0.274124, -1.373169
-0.494778, 0.251369, -1.289276
-0.554189, 0.173268, -1.165321
-0.568230, 0.145210, -1.179167
-0.532984, 0.169943, -1.250586
-0.537067, 0.188492, -1.227857
-0.540129, 0.202404, -1.287103
-0.542426, 0.197580, -1.209468
-0.513631, 0.178702, -1.105465
-0.537811, 0.210321, -1.134275
-0.510170, 0.218776, -1.216917
-0.458921, 0.255634, -1.263640
-0.451003, 0.268020, -1.237647
-0.490840, 0.216274, -1.187635
-0.520718, 0.146946, -1.073831
-0.527867, 0.201763, -1.141067
-0.548488, 0.212357, -1.191494
-0.518178, 0.266079, -1.244572
-0.495445, 0.230077, -1.299640
-0.508913, 0.218334, -1.203612
-0.503755, 0.148492, -1.055297
-0.530404, 0.111369, -1.035613
-0.535132, 0.129303, -1.066627
-0.447125, 0.158012, -1.166181
-0.442156, 0.210062, -1.195071
-0.499463, 0.172805, -1.186220
-0.542444, 0.144863, -1.072770
-0.574680, 0.139165, -1.063977
-0.568339, 0.195926, -1.164194
-0.487289, 0.238497, -1.330909
-0.457020, 0.224649, -1.425428
-0.480094, 0.275299, -1.450541
-0.527917, 0.175956, -1.255752
-0.533267, 0.162485, -1.185955
-0.506762, 0.137122, -1.255677
-0.532659, 0.194395, -1.277451
-0.445271, 0.252607, -1.354817
-0.379729, 0.265750, -1.351806
-0.406867, 0.214571, -1.227478
-0.472997, 0.252481, -1.118972
-0.522595, 0.280913, -1.190181
-0.544534, 0.317497, -1.274106
-0.515212, 0.299158, -1.367567
-0.538997, 0.239627, -1.422403
-0.541577, 0.149203, -1.295684
-0.558770, 0.203455, -1.246422
-0.586924, 0.213626, -1.316286
-0.562264, 0.205996, -1.307649
-0.482733, 0.261309, -1.316430
-0.438344, 0.257017, -1.246722
-0.450828, 0.146986, -1.118147
-0.490709, 0.110240, -1.098010
-0.474843, 0.174232, -1.113424
-0.371391, 0.161192, -1.170761
-0.339579, 0.212447, -1.198506
-0.315719, 0.189853, -1.249831
-0.389377, 0.111872, -1.181514
-0.414103, 0.129680, -1.084500
-0.417389, 0.158295, -1.179586
-0.465630, 0.179757, -1.266159
-0.456034, 0.195853, -1.346348
-0.464096, 0.192666, -1.421748
-0.424366, 0.175017, -1.340969
-0.455603, 0.116004, -1.234609
-0.433255, 0.163297, -1.276909
-0.431753, 0.214025, -1.278116
-0.430626, 0.206295, -1.401092
-0.475558, 0.200498, -1.493324
-0.524515, 0.180891, -1.364134
-0.561233, 0.120409, -1.236723
-0.573512, 0.151342, -1.217459
-0.521687, 0.128765, -1.264047
-0.482818, 0.157609, -1.268470
-0.468925, 0.163983, -1.302304
-0.489023, 0.138246, -1.190351
-0.534614, 0.134202, -1.091128
-0.523031, 0.115911, -1.184557
-0.483826, 0.178486, -1.224111
-0.454422, 0.164382, -1.238518
-0.478146, 0.123286, -1.188288
-0.434903, 0.168759, -1.089580
-0.478765, 0.187604, -1.015549
-0.496403, 0.201738, -1.127873
-0.418079, 0.212339, -1.227374
-0.374594, 0.266066, -1.286742
-0.357240, 0.230067, -1.361785
-0.374741, 0.142033, -1.341773
-0.387867, 0.045489, -1.250471
-0.382453, 0.034117, -1.243029
-0.393651, 0.071364, -1.344259
-0.402050, 0.053523, -1.465958
-0.408349, 0.009625, -1.465679
-0.443591, -0.023299, -1.404435
-0.500540, -0.063251, -1.190656
-0.466958, -0.077956, -1.121873
-0.411253, 0.002568, -1.177099
-0.384734, 0.123997, -1.233776
-0.410621, 0.138774, -1.215249
-0.460553, 0.165116, -1.155577
-0.467485, 0.169613, -1.080306
-0.457426, 0.188245, -1.084888
-0.449881, 0.232736, -1.134100
-0.428963, 0.250846, -1.201527
-0.474310, 0.218652, -1.282615
-0.523579, 0.209766, -1.297655
-0.530014, 0.111548, -1.125829
-0.534839, 0.144696, -1.088512
-0.568976, 0.169557, -1.152078
-0.518285, 0.218721, -1.184493
-0.587078, 0.270852, -1.208804
-0.562379, 0.264174, -1.211779
-0.589631, 0.213389, -1.137716
-0.564293, 0.266854, -1.173722
-0.545290, 0.322210, -1.277020
-0.500520, 0.333211, -1.323976
-0.421167, 0.280426, -1.359193
-0.422687, 0.256095, -1.294053
-0.439085, 0.131036, -1.168904
-0.466643, 0.144054, -1.105560
-0.441535, 0.184334, -1.225898
-0.468480, 0.199286, -1.316152
-0.458172, 0.225758, -1.338066
-0.435182, 0.199836, -1.385020
-0.494233, 0.149877, -1.313423
-0.523263, 0.142926, -1.274984
-0.453482, 0.152970, -1.307190
-0.401147, 0.221539, -1.361862
-0.377154, 0.318742, -1.372349
-0.389677, 0.269574, -1.441249
-0.444846, 0.156404, -1.279301
-0.501481, 0.132562, -1.173099
-0.437146, 0.160457, -1.230776
-0.373636, 0.181378, -1.350328
-0.371780, 0.212327, -1.409475
-0.370387, 0.220281, -1.453835
-0.430378, 0.134693, -1.349775
-0.399078, 0.162055, -1.256472
-0.406120, 0.152059, -1.232271
-0.487695, 0.175079, -1.305673
-0.548877, 0.161827, -1.314948